id_temps,jour,mois,annee,date_complete,nom_jour,nom_mois,jour_semaine,semaine_annee,jour_annee,trimestre,semestre,trimestre_label,semestre_label,fiscal_year,fiscal_quarter,fiscal_month,is_weekend,is_working_day,is_holiday,holiday_name,is_current_day,is_current_week,is_current_month,is_current_quarter,is_current_year
750,19,1,2021,2021-01-19,Tuesday,January,2,3,19,1,1,Q1 2021,H1 2021,2021,1,1,False,True,False,,False,False,False,False,False
751,20,1,2021,2021-01-20,Wednesday,January,3,3,20,1,1,Q1 2021,H1 2021,2021,1,1,False,True,False,,False,False,False,False,False
752,21,1,2021,2021-01-21,Thursday,January,4,3,21,1,1,Q1 2021,H1 2021,2021,1,1,False,True,False,,False,False,False,False,False
753,22,1,2021,2021-01-22,Friday,January,5,3,22,1,1,Q1 2021,H1 2021,2021,1,1,False,True,False,,False,False,False,False,False
754,23,1,2021,2021-01-23,Saturday,January,6,3,23,1,1,Q1 2021,H1 2021,2021,1,1,True,False,False,,False,False,False,False,False
755,24,1,2021,2021-01-24,Sunday,January,7,3,24,1,1,Q1 2021,H1 2021,2021,1,1,True,False,False,,False,False,False,False,False
756,25,1,2021,2021-01-25,Monday,January,1,4,25,1,1,Q1 2021,H1 2021,2021,1,1,False,True,False,,False,False,False,False,False
757,26,1,2021,2021-01-26,Tuesday,January,2,4,26,1,1,Q1 2021,H1 2021,2021,1,1,False,True,False,,False,False,False,False,False
758,27,1,2021,2021-01-27,Wednesday,January,3,4,27,1,1,Q1 2021,H1 2021,2021,1,1,False,True,False,,False,False,False,False,False
759,28,1,2021,2021-01-28,Thursday,January,4,4,28,1,1,Q1 2021,H1 2021,2021,1,1,False,True,False,,False,False,False,False,False
760,29,1,2021,2021-01-29,Friday,January,5,4,29,1,1,Q1 2021,H1 2021,2021,1,1,False,True,False,,False,False,False,False,False
761,30,1,2021,2021-01-30,Saturday,January,6,4,30,1,1,Q1 2021,H1 2021,2021,1,1,True,False,False,,False,False,False,False,False
762,31,1,2021,2021-01-31,Sunday,January,7,4,31,1,1,Q1 2021,H1 2021,2021,1,1,True,False,False,,False,False,False,False,False
763,1,2,2021,2021-02-01,Monday,February,1,5,32,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
764,2,2,2021,2021-02-02,Tuesday,February,2,5,33,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
765,3,2,2021,2021-02-03,Wednesday,February,3,5,34,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
766,4,2,2021,2021-02-04,Thursday,February,4,5,35,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
767,5,2,2021,2021-02-05,Friday,February,5,5,36,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
768,6,2,2021,2021-02-06,Saturday,February,6,5,37,1,1,Q1 2021,H1 2021,2021,1,2,True,False,False,,False,False,False,False,False
769,7,2,2021,2021-02-07,Sunday,February,7,5,38,1,1,Q1 2021,H1 2021,2021,1,2,True,False,False,,False,False,False,False,False
770,8,2,2021,2021-02-08,Monday,February,1,6,39,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
771,9,2,2021,2021-02-09,Tuesday,February,2,6,40,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
772,10,2,2021,2021-02-10,Wednesday,February,3,6,41,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
773,11,2,2021,2021-02-11,Thursday,February,4,6,42,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
774,12,2,2021,2021-02-12,Friday,February,5,6,43,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
775,13,2,2021,2021-02-13,Saturday,February,6,6,44,1,1,Q1 2021,H1 2021,2021,1,2,True,False,False,,False,False,False,False,False
776,14,2,2021,2021-02-14,Sunday,February,7,6,45,1,1,Q1 2021,H1 2021,2021,1,2,True,False,False,,False,False,False,False,False
777,15,2,2021,2021-02-15,Monday,February,1,7,46,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
778,16,2,2021,2021-02-16,Tuesday,February,2,7,47,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
779,17,2,2021,2021-02-17,Wednesday,February,3,7,48,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
780,18,2,2021,2021-02-18,Thursday,February,4,7,49,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
781,19,2,2021,2021-02-19,Friday,February,5,7,50,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
782,20,2,2021,2021-02-20,Saturday,February,6,7,51,1,1,Q1 2021,H1 2021,2021,1,2,True,False,False,,False,False,False,False,False
783,21,2,2021,2021-02-21,Sunday,February,7,7,52,1,1,Q1 2021,H1 2021,2021,1,2,True,False,False,,False,False,False,False,False
784,22,2,2021,2021-02-22,Monday,February,1,8,53,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
785,23,2,2021,2021-02-23,Tuesday,February,2,8,54,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
786,24,2,2021,2021-02-24,Wednesday,February,3,8,55,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
787,25,2,2021,2021-02-25,Thursday,February,4,8,56,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
788,26,2,2021,2021-02-26,Friday,February,5,8,57,1,1,Q1 2021,H1 2021,2021,1,2,False,True,False,,False,False,False,False,False
789,27,2,2021,2021-02-27,Saturday,February,6,8,58,1,1,Q1 2021,H1 2021,2021,1,2,True,False,False,,False,False,False,False,False
790,28,2,2021,2021-02-28,Sunday,February,7,8,59,1,1,Q1 2021,H1 2021,2021,1,2,True,False,False,,False,False,False,False,False
791,1,3,2021,2021-03-01,Monday,March,1,9,60,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
792,2,3,2021,2021-03-02,Tuesday,March,2,9,61,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
793,3,3,2021,2021-03-03,Wednesday,March,3,9,62,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
794,4,3,2021,2021-03-04,Thursday,March,4,9,63,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
795,5,3,2021,2021-03-05,Friday,March,5,9,64,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
796,6,3,2021,2021-03-06,Saturday,March,6,9,65,1,1,Q1 2021,H1 2021,2021,1,3,True,False,False,,False,False,False,False,False
797,7,3,2021,2021-03-07,Sunday,March,7,9,66,1,1,Q1 2021,H1 2021,2021,1,3,True,False,False,,False,False,False,False,False
798,8,3,2021,2021-03-08,Monday,March,1,10,67,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
799,9,3,2021,2021-03-09,Tuesday,March,2,10,68,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
800,10,3,2021,2021-03-10,Wednesday,March,3,10,69,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
801,11,3,2021,2021-03-11,Thursday,March,4,10,70,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
802,12,3,2021,2021-03-12,Friday,March,5,10,71,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
803,13,3,2021,2021-03-13,Saturday,March,6,10,72,1,1,Q1 2021,H1 2021,2021,1,3,True,False,False,,False,False,False,False,False
804,14,3,2021,2021-03-14,Sunday,March,7,10,73,1,1,Q1 2021,H1 2021,2021,1,3,True,False,False,,False,False,False,False,False
805,15,3,2021,2021-03-15,Monday,March,1,11,74,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
806,16,3,2021,2021-03-16,Tuesday,March,2,11,75,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
807,17,3,2021,2021-03-17,Wednesday,March,3,11,76,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
808,18,3,2021,2021-03-18,Thursday,March,4,11,77,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
809,19,3,2021,2021-03-19,Friday,March,5,11,78,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
810,20,3,2021,2021-03-20,Saturday,March,6,11,79,1,1,Q1 2021,H1 2021,2021,1,3,True,False,False,,False,False,False,False,False
811,21,3,2021,2021-03-21,Sunday,March,7,11,80,1,1,Q1 2021,H1 2021,2021,1,3,True,False,False,,False,False,False,False,False
812,22,3,2021,2021-03-22,Monday,March,1,12,81,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
813,23,3,2021,2021-03-23,Tuesday,March,2,12,82,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
814,24,3,2021,2021-03-24,Wednesday,March,3,12,83,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
815,25,3,2021,2021-03-25,Thursday,March,4,12,84,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
816,26,3,2021,2021-03-26,Friday,March,5,12,85,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
817,27,3,2021,2021-03-27,Saturday,March,6,12,86,1,1,Q1 2021,H1 2021,2021,1,3,True,False,False,,False,False,False,False,False
818,28,3,2021,2021-03-28,Sunday,March,7,12,87,1,1,Q1 2021,H1 2021,2021,1,3,True,False,False,,False,False,False,False,False
819,29,3,2021,2021-03-29,Monday,March,1,13,88,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
820,30,3,2021,2021-03-30,Tuesday,March,2,13,89,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
821,31,3,2021,2021-03-31,Wednesday,March,3,13,90,1,1,Q1 2021,H1 2021,2021,1,3,False,True,False,,False,False,False,False,False
822,1,4,2021,2021-04-01,Thursday,April,4,13,91,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
823,2,4,2021,2021-04-02,Friday,April,5,13,92,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
824,3,4,2021,2021-04-03,Saturday,April,6,13,93,2,1,Q2 2021,H1 2021,2021,2,4,True,False,False,,False,False,False,False,False
825,4,4,2021,2021-04-04,Sunday,April,7,13,94,2,1,Q2 2021,H1 2021,2021,2,4,True,False,False,,False,False,False,False,False
826,5,4,2021,2021-04-05,Monday,April,1,14,95,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
827,6,4,2021,2021-04-06,Tuesday,April,2,14,96,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
828,7,4,2021,2021-04-07,Wednesday,April,3,14,97,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
829,8,4,2021,2021-04-08,Thursday,April,4,14,98,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
830,9,4,2021,2021-04-09,Friday,April,5,14,99,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
831,10,4,2021,2021-04-10,Saturday,April,6,14,100,2,1,Q2 2021,H1 2021,2021,2,4,True,False,False,,False,False,False,False,False
832,11,4,2021,2021-04-11,Sunday,April,7,14,101,2,1,Q2 2021,H1 2021,2021,2,4,True,False,False,,False,False,False,False,False
833,12,4,2021,2021-04-12,Monday,April,1,15,102,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
834,13,4,2021,2021-04-13,Tuesday,April,2,15,103,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
835,14,4,2021,2021-04-14,Wednesday,April,3,15,104,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
836,15,4,2021,2021-04-15,Thursday,April,4,15,105,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
837,16,4,2021,2021-04-16,Friday,April,5,15,106,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
838,17,4,2021,2021-04-17,Saturday,April,6,15,107,2,1,Q2 2021,H1 2021,2021,2,4,True,False,False,,False,False,False,False,False
839,18,4,2021,2021-04-18,Sunday,April,7,15,108,2,1,Q2 2021,H1 2021,2021,2,4,True,False,False,,False,False,False,False,False
840,19,4,2021,2021-04-19,Monday,April,1,16,109,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
841,20,4,2021,2021-04-20,Tuesday,April,2,16,110,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
842,21,4,2021,2021-04-21,Wednesday,April,3,16,111,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
843,22,4,2021,2021-04-22,Thursday,April,4,16,112,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
844,23,4,2021,2021-04-23,Friday,April,5,16,113,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
845,24,4,2021,2021-04-24,Saturday,April,6,16,114,2,1,Q2 2021,H1 2021,2021,2,4,True,False,False,,False,False,False,False,False
846,25,4,2021,2021-04-25,Sunday,April,7,16,115,2,1,Q2 2021,H1 2021,2021,2,4,True,False,False,,False,False,False,False,False
847,26,4,2021,2021-04-26,Monday,April,1,17,116,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
848,27,4,2021,2021-04-27,Tuesday,April,2,17,117,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
849,28,4,2021,2021-04-28,Wednesday,April,3,17,118,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
850,29,4,2021,2021-04-29,Thursday,April,4,17,119,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
851,30,4,2021,2021-04-30,Friday,April,5,17,120,2,1,Q2 2021,H1 2021,2021,2,4,False,True,False,,False,False,False,False,False
852,1,5,2021,2021-05-01,Saturday,May,6,17,121,2,1,Q2 2021,H1 2021,2021,2,5,True,False,False,,False,False,False,False,False
853,2,5,2021,2021-05-02,Sunday,May,7,17,122,2,1,Q2 2021,H1 2021,2021,2,5,True,False,False,,False,False,False,False,False
854,3,5,2021,2021-05-03,Monday,May,1,18,123,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
855,4,5,2021,2021-05-04,Tuesday,May,2,18,124,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
856,5,5,2021,2021-05-05,Wednesday,May,3,18,125,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
857,6,5,2021,2021-05-06,Thursday,May,4,18,126,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
858,7,5,2021,2021-05-07,Friday,May,5,18,127,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
859,8,5,2021,2021-05-08,Saturday,May,6,18,128,2,1,Q2 2021,H1 2021,2021,2,5,True,False,False,,False,False,False,False,False
860,9,5,2021,2021-05-09,Sunday,May,7,18,129,2,1,Q2 2021,H1 2021,2021,2,5,True,False,False,,False,False,False,False,False
861,10,5,2021,2021-05-10,Monday,May,1,19,130,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
862,11,5,2021,2021-05-11,Tuesday,May,2,19,131,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
863,12,5,2021,2021-05-12,Wednesday,May,3,19,132,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
864,13,5,2021,2021-05-13,Thursday,May,4,19,133,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
865,14,5,2021,2021-05-14,Friday,May,5,19,134,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
866,15,5,2021,2021-05-15,Saturday,May,6,19,135,2,1,Q2 2021,H1 2021,2021,2,5,True,False,False,,False,False,False,False,False
867,16,5,2021,2021-05-16,Sunday,May,7,19,136,2,1,Q2 2021,H1 2021,2021,2,5,True,False,False,,False,False,False,False,False
868,17,5,2021,2021-05-17,Monday,May,1,20,137,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
869,18,5,2021,2021-05-18,Tuesday,May,2,20,138,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
870,19,5,2021,2021-05-19,Wednesday,May,3,20,139,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
871,20,5,2021,2021-05-20,Thursday,May,4,20,140,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
872,21,5,2021,2021-05-21,Friday,May,5,20,141,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
873,22,5,2021,2021-05-22,Saturday,May,6,20,142,2,1,Q2 2021,H1 2021,2021,2,5,True,False,False,,False,False,False,False,False
874,23,5,2021,2021-05-23,Sunday,May,7,20,143,2,1,Q2 2021,H1 2021,2021,2,5,True,False,False,,False,False,False,False,False
875,24,5,2021,2021-05-24,Monday,May,1,21,144,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
876,25,5,2021,2021-05-25,Tuesday,May,2,21,145,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
877,26,5,2021,2021-05-26,Wednesday,May,3,21,146,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
878,27,5,2021,2021-05-27,Thursday,May,4,21,147,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
879,28,5,2021,2021-05-28,Friday,May,5,21,148,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
880,29,5,2021,2021-05-29,Saturday,May,6,21,149,2,1,Q2 2021,H1 2021,2021,2,5,True,False,False,,False,False,False,False,False
881,30,5,2021,2021-05-30,Sunday,May,7,21,150,2,1,Q2 2021,H1 2021,2021,2,5,True,False,False,,False,False,False,False,False
882,31,5,2021,2021-05-31,Monday,May,1,22,151,2,1,Q2 2021,H1 2021,2021,2,5,False,True,False,,False,False,False,False,False
883,1,6,2021,2021-06-01,Tuesday,June,2,22,152,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
884,2,6,2021,2021-06-02,Wednesday,June,3,22,153,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
885,3,6,2021,2021-06-03,Thursday,June,4,22,154,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
886,4,6,2021,2021-06-04,Friday,June,5,22,155,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
887,5,6,2021,2021-06-05,Saturday,June,6,22,156,2,1,Q2 2021,H1 2021,2021,2,6,True,False,False,,False,False,False,False,False
888,6,6,2021,2021-06-06,Sunday,June,7,22,157,2,1,Q2 2021,H1 2021,2021,2,6,True,False,False,,False,False,False,False,False
889,7,6,2021,2021-06-07,Monday,June,1,23,158,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
890,8,6,2021,2021-06-08,Tuesday,June,2,23,159,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
891,9,6,2021,2021-06-09,Wednesday,June,3,23,160,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
892,10,6,2021,2021-06-10,Thursday,June,4,23,161,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
893,11,6,2021,2021-06-11,Friday,June,5,23,162,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
894,12,6,2021,2021-06-12,Saturday,June,6,23,163,2,1,Q2 2021,H1 2021,2021,2,6,True,False,False,,False,False,False,False,False
895,13,6,2021,2021-06-13,Sunday,June,7,23,164,2,1,Q2 2021,H1 2021,2021,2,6,True,False,False,,False,False,False,False,False
896,14,6,2021,2021-06-14,Monday,June,1,24,165,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
897,15,6,2021,2021-06-15,Tuesday,June,2,24,166,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
898,16,6,2021,2021-06-16,Wednesday,June,3,24,167,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
899,17,6,2021,2021-06-17,Thursday,June,4,24,168,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
900,18,6,2021,2021-06-18,Friday,June,5,24,169,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
901,19,6,2021,2021-06-19,Saturday,June,6,24,170,2,1,Q2 2021,H1 2021,2021,2,6,True,False,False,,False,False,False,False,False
902,20,6,2021,2021-06-20,Sunday,June,7,24,171,2,1,Q2 2021,H1 2021,2021,2,6,True,False,False,,False,False,False,False,False
903,21,6,2021,2021-06-21,Monday,June,1,25,172,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
904,22,6,2021,2021-06-22,Tuesday,June,2,25,173,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
905,23,6,2021,2021-06-23,Wednesday,June,3,25,174,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
906,24,6,2021,2021-06-24,Thursday,June,4,25,175,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
907,25,6,2021,2021-06-25,Friday,June,5,25,176,2,1,Q2 2021,H1 2021,2021,2,6,False,True,False,,False,False,False,False,False
908,26,6,2021,2021-06-26,Saturday,June,6,25,177,2,1,Q2 2021,H1 2021,2021,2,6,True,False,False,,False,False,False,False,False
909,27,6,2021,2021-06-27,Sunday,June,7,25,178,2,1,Q2 2021,H1 2021,2021,2,6,True,False,False,,False,False,False,False,False
